,
CharacterName_3_718D316F4F37E24193FF04BE4CDC3BC6,灯
Description_27_DE2C3EEB4619887809AA7C91A097FAA4,死后坠入地狱的少女。<lf>原本要作为亡者遭受苦难，<lf>却因8246的妙计成了员工。
CharacterName_3_718D316F4F37E24193FF04BE4CDC3BC6,一之濑
Description_27_DE2C3EEB4619887809AA7C91A097FAA4,担任厅总务课主任的精英。<lf>与8246虽天差地别却是孽缘，<lf>常以指导、监察为名来找茬。
CharacterName_3_718D316F4F37E24193FF04BE4CDC3BC6,地狱公使
Description_27_DE2C3EEB4619887809AA7C91A097FAA4,在地狱也因奇装异服而格外显眼的少女。<lf>身份不明，但无疑是个怪人。<lf>毫无章法、毫无计划、毫不在乎。
CharacterName_3_718D316F4F37E24193FF04BE4CDC3BC6,MEzz
Description_27_DE2C3EEB4619887809AA7C91A097FAA4,被长期弃置的医疗器械。<lf>宗旨是为人服务，<lf>但用法不同也能用于相反目的。
CharacterName_3_718D316F4F37E24193FF04BE4CDC3BC6,切陆
Description_27_DE2C3EEB4619887809AA7C91A097FAA4,无差别袭击地狱住民的灾祸，<lf>被恐惧地称为『鬼戮』。<lf>武器是无数把美工刀。
CharacterName_3_718D316F4F37E24193FF04BE4CDC3BC6,8246
Description_27_DE2C3EEB4619887809AA7C91A097FAA4,靠承接厅里的差事营生的承包业者。<lf>凭借那角状的受令机和趁手的铁棒，<lf>常被亡者唤作恶鬼。
CharacterName_3_718D316F4F37E24193FF04BE4CDC3BC6,伊合道
Description_27_DE2C3EEB4619887809AA7C91A097FAA4,看似时代错位的武士，实际上也是。<lf>为追求自身之道而行走地狱。<lf>格子还剩了点。
CharacterName_3_718D316F4F37E24193FF04BE4CDC3BC6,雷卡
Description_27_DE2C3EEB4619887809AA7C91A097FAA4,渴望一夜暴富、血气方刚的独行侠。<lf>真面目成谜，不过也没人在意。<lf>当然也进不了便利店。
CharacterName_3_718D316F4F37E24193FF04BE4CDC3BC6,乌蒂娜
Description_27_DE2C3EEB4619887809AA7C91A097FAA4,乌蒂娜的文本。
CharacterName_3_718D316F4F37E24193FF04BE4CDC3BC6,松井
Description_27_DE2C3EEB4619887809AA7C91A097FAA4,松井的文本。
CharacterName_3_718D316F4F37E24193FF04BE4CDC3BC6,岩井
Description_27_DE2C3EEB4619887809AA7C91A097FAA4,岩井的文本。
CharacterName_3_718D316F4F37E24193FF04BE4CDC3BC6,由诺
Description_27_DE2C3EEB4619887809AA7C91A097FAA4,由诺的文本。
CharacterName_3_718D316F4F37E24193FF04BE4CDC3BC6,明
Description_27_DE2C3EEB4619887809AA7C91A097FAA4,明的文本。
CharacterName_3_718D316F4F37E24193FF04BE4CDC3BC6,索贝
Description_27_DE2C3EEB4619887809AA7C91A097FAA4,索贝的文本。
CharacterName_3_718D316F4F37E24193FF04BE4CDC3BC6,铃兰
Description_27_DE2C3EEB4619887809AA7C91A097FAA4,铃兰的文本。
CharacterName_3_718D316F4F37E24193FF04BE4CDC3BC6,查南托卡
Description_27_DE2C3EEB4619887809AA7C91A097FAA4,查南托卡的文本。
CharacterName_3_718D316F4F37E24193FF04BE4CDC3BC6,椎
Description_27_DE2C3EEB4619887809AA7C91A097FAA4,椎的文本。
CharacterName_3_718D316F4F37E24193FF04BE4CDC3BC6,要去
Description_27_DE2C3EEB4619887809AA7C91A097FAA4,要去的文本。
CharacterName_3_718D316F4F37E24193FF04BE4CDC3BC6,海苔卷
Description_27_DE2C3EEB4619887809AA7C91A097FAA4,海苔卷的文本。
