"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"TEXT_24_C669B6D2463B2D1232AD4DBFD3C8D513_1","unique0661"
"TEXT_24_C669B6D2463B2D1232AD4DBFD3C8D513_2","13_TEXT"
"TEXT_24_C669B6D2463B2D1232AD4DBFD3C8D513_3","「啊——！？什么？这里不能用信用卡！？\n　都什么年代了！？真是难以置信！」"
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"TEXT_24_C669B6D2463B2D1232AD4DBFD3C8D513_1","unique0661"
"TEXT_24_C669B6D2463B2D1232AD4DBFD3C8D513_2","15_TEXT"
"TEXT_24_C669B6D2463B2D1232AD4DBFD3C8D513_3","「哦。那边那个大声嚷嚷的是……」"
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"TEXT_24_C669B6D2463B2D1232AD4DBFD3C8D513_1","unique0661"
"TEXT_24_C669B6D2463B2D1232AD4DBFD3C8D513_2","16_TEXT"
"TEXT_24_C669B6D2463B2D1232AD4DBFD3C8D513_3","「不行不行！谁还会随身带现金啊！\n　话说这是你们店的责任吧？」"
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"TEXT_24_C669B6D2463B2D1232AD4DBFD3C8D513_1","unique0661"
"TEXT_24_C669B6D2463B2D1232AD4DBFD3C8D513_2","17_TEXT"
"TEXT_24_C669B6D2463B2D1232AD4DBFD3C8D513_3","「……」"
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"TEXT_24_C669B6D2463B2D1232AD4DBFD3C8D513_1","unique0661"
"TEXT_24_C669B6D2463B2D1232AD4DBFD3C8D513_2","18_TEXT"
"TEXT_24_C669B6D2463B2D1232AD4DBFD3C8D513_3","「等你们支持刷卡了，\n　我再过来付钱就是啦！」"
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"TEXT_24_C669B6D2463B2D1232AD4DBFD3C8D513_1","unique0661"
"TEXT_24_C669B6D2463B2D1232AD4DBFD3C8D513_2","19_TEXT"
"TEXT_24_C669B6D2463B2D1232AD4DBFD3C8D513_3","「说到底，不早点说清楚的才不对吧！？」"
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"TEXT_24_C669B6D2463B2D1232AD4DBFD3C8D513_1","unique0661"
"TEXT_24_C669B6D2463B2D1232AD4DBFD3C8D513_2","20_TEXT"
